4 	 1349359262.000000 	 1 	 -3487635.547583 	 16498931.900006 	 -20736087.643811 	 0.000270 	 0.441377 	 -3.117245 	 34.880680 	 23372233.350991 	 8.839612 	 5.581754 	 23291199.237348 	 4.796679 	 -557.795631 	 23372533.540772
4 	 1349359262.000000 	 3 	 4672766.455815 	 18616319.698367 	 -18531387.572157 	 -0.000362 	 0.451997 	 -2.700101 	 34.458664 	 23268805.829861 	 9.112619 	 5.462647 	 23377487.902913 	 5.096472 	 119.577779 	 23269101.664655
4 	 1349359262.000000 	 4 	 -658972.420702 	 26242876.495732 	 3677131.017847 	 -0.000106 	 1.253335 	 -1.066507 	 37.039814 	 20372903.699879 	 4.913792 	 2.548489 	 20404777.966437 	 3.897302 	 -228.746094 	 20373191.878210
4 	 1349359262.000000 	 8 	 -6198045.485787 	 24769991.873947 	 6548645.510281 	 -0.000088 	 1.271846 	 0.027292 	 36.996590 	 20197687.225353 	 4.833704 	 2.533701 	 20224103.544506 	 3.897302 	 135.659731 	 20197974.844458
4 	 1349359262.000000 	 9 	 8227058.846648 	 21185476.641175 	 13634218.271913 	 -0.000286 	 0.596385 	 -0.778256 	 35.124218 	 22390023.832799 	 8.084055 	 4.273560 	 22475634.542419 	 4.796679 	 -573.265419 	 22390314.585168
4 	 1349359262.000000 	 16 	 -14030831.851405 	 7236572.493411 	 21150526.171980 	 -0.000526 	 0.183575 	 0.518305 	 15.206591 	 24473112.388919 	 11.576684 	 12.597093 	 24630812.542394 	 29.979246 	 286.334011 	 24473413.615391
4 	 1349359262.000000 	 21 	 -11771214.358651 	 18164452.696473 	 -14260277.475446 	 0.000158 	 0.697178 	 2.690418 	 35.456982 	 21358896.091094 	 6.587252 	 3.748309 	 21311451.388993 	 4.496887 	 -432.415271 	 21359187.416787
4 	 1349359262.000000 	 27 	 -12457503.589707 	 16701284.548037 	 16016685.390419 	 0.000201 	 0.643211 	 0.482593 	 29.644320 	 21954901.386026 	 7.103832 	 4.007368 	 21894730.893641 	 9.293566 	 488.895184 	 21955182.623135
4 	 1349359262.000000 	 31 	 -25313696.437225 	 5934187.863219 	 -6657331.430318 	 -0.000196 	 0.212243 	 1.861222 	 13.704374 	 24760278.144864 	 9.960841 	 11.007591 	 24819114.585376 	 32.077793 	 107.334781 	 24760583.705537
5 	 1349359263.000000 	 1 	 -3490010.559262 	 16499904.782212 	 -20734863.237784 	 0.000270 	 0.441459 	 -3.117342 	 35.026539 	 23371679.940305 	 8.838090 	 5.576543 	 23290645.821143 	 4.796679 	 -557.842835 	 23372069.585806
5 	 1349359263.000000 	 3 	 4670799.273553 	 18615084.606834 	 -18533125.331414 	 -0.000362 	 0.451955 	 -2.700231 	 34.380211 	 23268922.751583 	 9.112342 	 5.458923 	 23377604.821553 	 5.396264 	 119.523068 	 23269315.075087
5 	 1349359263.000000 	 4 	 -659311.088436 	 26243305.931757 	 3673992.526872 	 -0.000106 	 1.253421 	 -1.066925 	 36.946812 	 20372672.263905 	 4.913332 	 2.546469 	 20404546.526380 	 3.897302 	 -228.620705 	 20373057.105242
5 	 1349359263.000000 	 8 	 -6198286.676859 	 24769128.883348 	 6551697.513697 	 -0.000088 	 1.271690 	 0.027350 	 36.867516 	 20197822.133694 	 4.833543 	 2.531885 	 20224238.452139 	 3.897302 	 135.764381 	 20198204.451711
5 	 1349359263.000000 	 9 	 8226701.735305 	 21187203.492224 	 13631760.328423 	 -0.000286 	 0.596492 	 -0.778353 	 35.402519 	 22389451.834515 	 8.082524 	 4.269639 	 22475062.537369 	 4.796679 	 -573.142109 	 22389835.279483
5 	 1349359263.000000 	 16 	 -14032899.505518 	 7234772.677853 	 21149824.536148 	 -0.000526 	 0.183520 	 0.518407 	 15.785693 	 24473403.793606 	 11.576202 	 12.591052 	 24631103.941399 	 29.079868 	 285.841298 	 24473793.089172
5 	 1349359263.000000 	 21 	 -11773043.451888 	 18165175.365558 	 -14257872.378820 	 0.000158 	 0.697264 	 2.690266 	 37.421619 	 21358460.493851 	 6.586216 	 3.745065 	 21311015.790114 	 3.597509 	 -432.363704 	 21358848.896627
5 	 1349359263.000000 	 27 	 -12457523.369649 	 16699186.831301 	 16018866.794985 	 0.000201 	 0.643078 	 0.482560 	 29.641005 	 21955381.951024 	 7.104271 	 4.005002 	 21895211.459550 	 9.293566 	 488.941843 	 21955765.458764
5 	 1349359263.000000 	 31 	 -25313046.612086 	 5933636.229051 	 -6660314.914323 	 -0.000196 	 0.212210 	 1.861345 	 14.164475 	 24760390.274928 	 9.960227 	 11.000784 	 24819226.707388 	 31.478208 	 107.367475 	 24760785.107916
6 	 1349359264.000000 	 1 	 -3492385.374757 	 16500877.754121 	 -20733638.398880 	 0.000270 	 0.441541 	 -3.117439 	 35.686741 	 23371126.528412 	 8.836570 	 5.572537 	 23290092.404938 	 4.496887 	 -557.860864 	 23371605.606627
6 	 1349359264.000000 	 3 	 4668831.837976 	 18613849.510543 	 -18534862.701661 	 -0.000362 	 0.451914 	 -2.700362 	 34.707253 	 23269039.371106 	 9.112069 	 5.456378 	 23377721.439177 	 5.096472 	 119.510125 	 23269528.464601
6 	 1349359264.000000 	 4 	 -659649.682913 	 26243734.995027 	 3670853.957318 	 -0.000106 	 1.253509 	 -1.067340 	 36.833302 	 20372447.423567 	 4.912871 	 2.544997 	 20404321.682506 	 3.897302 	 -228.486812 	 20372922.456669
6 	 1349359264.000000 	 8 	 -6198527.891872 	 24768265.520586 	 6554749.374482 	 -0.000088 	 1.271534 	 0.027412 	 36.736374 	 20197958.537850 	 4.833380 	 2.530612 	 20224374.856129 	 3.897302 	 135.901895 	 20198434.180858
6 	 1349359264.000000 	 9 	 8226344.743380 	 21188930.054367 	 13629302.092987 	 -0.000286 	 0.596599 	 -0.778450 	 35.213306 	 22388878.338957 	 8.080990 	 4.266637 	 22474489.035963 	 4.796679 	 -573.020912 	 22389356.055751
6 	 1349359264.000000 	 16 	 -14034967.192716 	 7232973.045314 	 21149122.441727 	 -0.000526 	 0.183463 	 0.518509 	 15.788845 	 24473675.409279 	 11.575706 	 12.587673 	 24631375.554038 	 29.079868 	 285.768736 	 24474172.517867
6 	 1349359264.000000 	 21 	 -11774872.232809 	 18165897.982229 	 -14255466.955861 	 0.000158 	 0.697349 	 2.690114 	 37.237846 	 21358032.091836 	 6.585179 	 3.742628 	 21310587.387268 	 3.597509 	 -432.311524 	 21358510.428804
6 	 1349359264.000000 	 27 	 -12457543.248183 	 16697088.839706 	 16021047.847629 	 0.000201 	 0.642945 	 0.482528 	 29.485649 	 21955876.307389 	 7.104702 	 4.003493 	 21895705.817675 	 9.293566 	 489.021187 	 21956348.363916
6 	 1349359264.000000 	 31 	 -25312396.480084 	 5933084.409411 	 -6663298.260834 	 -0.000196 	 0.212177 	 1.861468 	 14.643677 	 24760515.893853 	 9.959606 	 10.996323 	 24819352.320599 	 50.065340 	 107.479989 	 24760986.571487
7 	 1349359265.000000 	 1 	 -3494759.994125 	 16501850.815716 	 -20732413.127077 	 0.000270 	 0.441623 	 -3.117536 	 35.606026 	 23370562.617530 	 8.835056 	 5.573389 	 23289528.494608 	 4.496887 	 -557.953126 	 23371141.597563
7 	 1349359265.000000 	 3 	 4666864.149193 	 18612614.409560 	 -18536599.682831 	 -0.000362 	 0.451872 	 -2.700492 	 34.678162 	 23269160.784688 	 9.111796 	 5.458583 	 23377842.855611 	 5.096472 	 119.431437 	 23269741.828510
7 	 1349359265.000000 	 4 	 -659988.204254 	 26244163.685543 	 3667715.309108 	 -0.000106 	 1.253595 	 -1.067759 	 36.936451 	 20372215.384973 	 4.912413 	 2.545743 	 20404089.642598 	 3.897302 	 -228.379401 	 20372787.921560
7 	 1349359265.000000 	 8 	 -6198769.130880 	 24767401.785666 	 6557801.092621 	 -0.000088 	 1.271379 	 0.027470 	 36.950848 	 20198091.643884 	 4.833222 	 2.531546 	 20224507.964208 	 3.897302 	 135.963593 	 20198664.020135
7 	 1349359265.000000 	 9 	 8225987.870850 	 21190656.327562 	 13626843.565643 	 -0.000286 	 0.596705 	 -0.778548 	 35.276119 	 22388301.539416 	 8.079454 	 4.267350 	 22473912.234285 	 4.796679 	 -573.024865 	 22388876.908998
7 	 1349359265.000000 	 16 	 -14037034.912674 	 7231173.596126 	 21148419.888802 	 -0.000526 	 0.183408 	 0.518611 	 16.994194 	 24473956.906033 	 11.575226 	 12.595290 	 24631657.058770 	 50.065340 	 285.774581 	 24474551.898109
7 	 1349359265.000000 	 21 	 -11776700.701499 	 18166620.546438 	 -14253061.206523 	 0.000158 	 0.697435 	 2.689963 	 37.519363 	 21357598.290067 	 6.584151 	 3.743456 	 21310153.587943 	 3.597509 	 -432.310706 	 21358172.004040
7 	 1349359265.000000 	 27 	 -12457563.225448 	 16694990.573027 	 16023228.548511 	 0.000201 	 0.642813 	 0.482495 	 29.401440 	 21956355.670514 	 7.105143 	 4.005477 	 21896185.186063 	 9.293566 	 488.978107 	 21956931.330429
7 	 1349359265.000000 	 31 	 -25311746.041233 	 5932532.404099 	 -6666281.470029 	 -0.000196 	 0.212144 	 1.861592 	 13.931595 	 24760631.009004 	 9.959004 	 11.001492 	 24819467.439685 	 50.065340 	 107.863068 	 24761188.090790
8 	 1349359266.000000 	 1 	 -3497134.417084 	 16502823.966888 	 -20731187.422494 	 0.000270 	 0.441704 	 -3.117632 	 35.460854 	 23370011.299116 	 8.833539 	 5.574291 	 23288977.176791 	 4.496887 	 -557.976813 	 23370677.572439
8 	 1349359266.000000 	 3 	 4664896.207177 	 18611379.303953 	 -18538336.274893 	 -0.000362 	 0.451830 	 -2.700622 	 34.787876 	 23269286.394992 	 9.111524 	 5.460843 	 23377968.468822 	 5.096472 	 119.403601 	 23269955.181485
8 	 1349359266.000000 	 4 	 -660326.652467 	 26244592.003265 	 3664576.582461 	 -0.000106 	 1.253681 	 -1.068179 	 36.950401 	 20371990.841228 	 4.911953 	 2.546512 	 20403865.097559 	 3.897302 	 -228.311100 	 20372653.513397
8 	 1349359266.000000 	 8 	 -6199010.393943 	 24766537.678626 	 6560852.667961 	 -0.000088 	 1.271224 	 0.027526 	 36.757664 	 20198229.845365 	 4.833059 	 2.532502 	 20224646.167751 	 3.897302 	 136.067834 	 20198893.980663
8 	 1349359266.000000 	 9 	 8225631.117670 	 21192382.311728 	 13624384.746506 	 -0.000286 	 0.596812 	 -0.778646 	 35.368160 	 22387728.938794 	 8.077916 	 4.268103 	 22473339.631565 	 4.796679 	 -572.973605 	 22388397.844802
8 	 1349359266.000000 	 16 	 -14039102.665386 	 7229374.330250 	 21147716.877382 	 -0.000526 	 0.183353 	 0.518712 	 16.936832 	 24474244.399079 	 11.574723 	 12.602968 	 24631944.559832 	 27.281114 	 285.693942 	 24474931.223286
8 	 1349359266.000000 	 21 	 -11778528.857911 	 18167343.058098 	 -14250655.130917 	 0.000158 	 0.697521 	 2.689812 	 37.136749 	 21357165.986812 	 6.583116 	 3.744315 	 21309721.287155 	 3.897302 	 -432.280168 	 21357833.635899
8 	 1349359266.000000 	 27 	 -12457583.301417 	 16692892.031552 	 16025408.897389 	 0.000201 	 0.642682 	 0.482462 	 29.336172 	 21956847.026283 	 7.105571 	 4.007491 	 21896676.547113 	 9.593359 	 489.117265 	 21957514.359260
8 	 1349359266.000000 	 31 	 -25311095.295600 	 5931980.213172 	 -6669264.541645 	 -0.000196 	 0.212111 	 1.861716 	 14.599150 	 24760755.719563 	 9.958383 	 11.006710 	 24819592.154210 	 50.065340 	 107.556854 	 24761389.667182
9 	 1349359267.000000 	 1 	 -3499508.643855 	 16503797.207646 	 -20729961.285060 	 0.000270 	 0.441787 	 -3.117730 	 35.412205 	 23369449.486445 	 8.832020 	 5.575325 	 23288415.364849 	 4.496887 	 -557.975450 	 23370213.504037
9 	 1349359267.000000 	 3 	 4662928.011789 	 18610144.193730 	 -18540072.477900 	 -0.000362 	 0.451790 	 -2.700752 	 34.586426 	 23269400.612352 	 9.111252 	 5.463236 	 23378082.689222 	 5.096472 	 119.461251 	 23270168.495664
9 	 1349359267.000000 	 4 	 -660665.027729 	 26245019.948200 	 3661437.777263 	 -0.000106 	 1.253768 	 -1.068591 	 36.973938 	 20371756.405333 	 4.911491 	 2.547341 	 20403630.660427 	 3.897302 	 -228.136444 	 20372519.225858
9 	 1349359267.000000 	 8 	 -6199251.681118 	 24765673.199477 	 6563904.100455 	 -0.000088 	 1.271066 	 0.027591 	 36.919170 	 20198371.347061 	 4.832894 	 2.533517 	 20224787.671567 	 3.897302 	 136.200500 	 20199124.062085
9 	 1349359267.000000 	 9 	 8225274.483790 	 21194108.006840 	 13621925.635605 	 -0.000286 	 0.596918 	 -0.778741 	 35.248608 	 22387157.834428 	 8.076379 	 4.268956 	 22472768.525202 	 4.796679 	 -572.845046 	 22387918.869027
9 	 1349359267.000000 	 16 	 -14041170.450687 	 7227575.247838 	 21147013.407514 	 -0.000526 	 0.183296 	 0.518814 	 16.654160 	 24474550.179690 	 11.574211 	 12.610920 	 24632250.348722 	 27.580906 	 285.574040 	 24475310.517877
9 	 1349359267.000000 	 21 	 -11780356.702041 	 18168065.517153 	 -14248248.729082 	 0.000158 	 0.697607 	 2.689659 	 37.217457 	 21356733.083621 	 6.582079 	 3.745261 	 21309288.386516 	 3.597509 	 -432.201608 	 21357495.303809
9 	 1349359267.000000 	 27 	 -12457603.476195 	 16690793.215169 	 16027588.894331 	 0.000201 	 0.642547 	 0.482429 	 28.434597 	 21957334.183008 	 7.105993 	 4.009598 	 21897163.709204 	 10.492736 	 489.196609 	 21958097.466736
9 	 1349359267.000000 	 31 	 -25310444.243197 	 5931427.836335 	 -6672247.475951 	 -0.000196 	 0.212077 	 1.861838 	 14.838646 	 24760857.044416 	 9.957755 	 11.012169 	 24819693.483262 	 50.065340 	 107.196849 	 24761591.299227
10 	 1349359268.000000 	 1 	 -3501882.674098 	 16504770.537923 	 -20728734.714870 	 0.000270 	 0.441868 	 -3.117826 	 35.455719 	 23368894.577230 	 8.830498 	 5.570105 	 23287860.450107 	 4.496887 	 -558.006090 	 23369749.428151
10 	 1349359268.000000 	 3 	 4660959.563399 	 18608909.078990 	 -18541808.291686 	 -0.000362 	 0.451747 	 -2.700882 	 34.774010 	 23269525.628821 	 9.110969 	 5.459492 	 23378207.702582 	 5.096472 	 119.357334 	 23270381.805953
10 	 1349359268.000000 	 4 	 -661003.329783 	 26245447.520303 	 3658298.893821 	 -0.000106 	 1.253854 	 -1.069016 	 36.957790 	 20371534.863631 	 4.911035 	 2.545318 	 20403409.114644 	 3.897302 	 -228.091677 	 20372385.058803
10 	 1349359268.000000 	 8 	 -6199492.992417 	 24764808.348215 	 6566955.390160 	 -0.000088 	 1.270912 	 0.027644 	 36.702446 	 20198503.855993 	 4.832739 	 2.531698 	 20224920.179795 	 3.897302 	 136.280304 	 20199354.256843
10 	 1349359268.000000 	 9 	 8224917.969223 	 21195833.412882 	 13619466.232921 	 -0.000286 	 0.597025 	 -0.778841 	 35.438622 	 22386579.242139 	 8.074853 	 4.265033 	 22472189.926151 	 4.496887 	 -572.824801 	 22387439.965684
10 	 1349359268.000000 	 16 	 -14043238.268835 	 7225776.348610 	 21146309.479118 	 -0.000526 	 0.183242 	 0.518916 	 15.091710 	 24474833.188561 	 11.573755 	 12.604935 	 24632533.351991 	 29.979246 	 285.563696 	 24475689.747137
10 	 1349359268.000000 	 21 	 -11782184.233762 	 18168787.923605 	 -14245842.001081 	 0.000158 	 0.697693 	 2.689510 	 37.018463 	 21356300.485631 	 6.581048 	 3.742015 	 21308855.786893 	 3.897302 	 -432.195678 	 21357157.033810
10 	 1349359268.000000 	 27 	 -12457623.749743 	 16688694.123977 	 16029768.539301 	 0.000201 	 0.642417 	 0.482396 	 28.243366 	 21957815.648855 	 7.106448 	 4.007234 	 21897645.175980 	 10.792528 	 489.189316 	 21958680.625835
10 	 1349359268.000000 	 31 	 -25309792.884040 	 5930875.273757 	 -6675230.272788 	 -0.000196 	 0.212045 	 1.861963 	 14.953240 	 24760944.591436 	 9.957159 	 11.005395 	 24819781.022279 	 30.279038 	 107.685098 	 24761792.991725
11 	 1349359269.000000 	 1 	 -3504256.508049 	 16505743.957669 	 -20727507.711900 	 0.000270 	 0.441951 	 -3.117922 	 35.447727 	 23368334.854357 	 8.828984 	 5.579725 	 23287300.736554 	 4.496887 	 -558.135978 	 23369285.302121
11 	 1349359269.000000 	 3 	 4658990.861685 	 18607673.959781 	 -18543543.716314 	 -0.000362 	 0.451706 	 -2.701012 	 34.777149 	 23269644.636565 	 9.110703 	 5.470303 	 23378326.721792 	 5.096472 	 119.328986 	 23270595.076576
11 	 1349359269.000000 	 4 	 -661341.559053 	 26245874.719575 	 3655159.932006 	 -0.000106 	 1.253940 	 -1.069431 	 36.969372 	 20371307.617668 	 4.910571 	 2.550068 	 20403181.871365 	 3.897302 	 -227.974416 	 20372251.019613
11 	 1349359269.000000 	 8 	 -6199734.328022 	 24763943.124857 	 6570006.536883 	 -0.000088 	 1.270755 	 0.027703 	 36.765640 	 20198639.955133 	 4.832570 	 2.536612 	 20225056.284950 	 3.897302 	 136.385057 	 20199584.576953
11 	 1349359269.000000 	 9 	 8224561.573864 	 21197558.529735 	 13617006.538661 	 -0.000286 	 0.597130 	 -0.778937 	 35.101208 	 22386012.031340 	 8.073306 	 4.272452 	 22471622.719911 	 4.796679 	 -572.742253 	 22386961.165632
11 	 1349359269.000000 	 16 	 -14045306.119548 	 7223977.632789 	 21145605.092290 	 -0.000526 	 0.183185 	 0.519017 	 14.901954 	 24475126.658380 	 11.573215 	 12.632209 	 24632826.849385 	 30.279038 	 285.420277 	 24476068.946779
11 	 1349359269.000000 	 21 	 -11784011.453258 	 18169510.277289 	 -14243434.946935 	 0.000158 	 0.697780 	 2.689357 	 37.038013 	 21355863.979750 	 6.580010 	 3.748725 	 21308419.289328 	 3.897302 	 -432.204744 	 21356818.790206
11 	 1349359269.000000 	 27 	 -12457644.122137 	 16686594.758187 	 16031947.832054 	 0.000201 	 0.642283 	 0.482363 	 27.643167 	 21958318.687853 	 7.106855 	 4.015506 	 21898148.226495 	 11.691906 	 489.192417 	 21959263.865676
11 	 1349359269.000000 	 31 	 -25309141.218246 	 5930322.525498 	 -6678212.931693 	 -0.000196 	 0.212012 	 1.862085 	 14.938175 	 24761058.792912 	 9.956520 	 11.027771 	 24819895.244861 	 30.279038 	 107.679048 	 24761994.724147
12 	 1349359270.000000 	 1 	 -3506630.145415 	 16506717.466849 	 -20726280.276208 	 0.000270 	 0.442032 	 -3.118019 	 35.335117 	 23367778.749163 	 8.827452 	 5.570791 	 23286744.622109 	 4.796679 	 -558.090171 	 23368821.169437
12 	 1349359270.000000 	 3 	 4657021.906954 	 18606438.836151 	 -18545278.751685 	 -0.000362 	 0.451664 	 -2.701142 	 34.674068 	 23269768.158136 	 9.110417 	 5.462923 	 23378450.236614 	 5.096472 	 119.293889 	 23270808.340767
12 	 1349359270.000000 	 4 	 -661679.715336 	 26246301.545999 	 3652020.891920 	 -0.000106 	 1.254027 	 -1.069852 	 36.980137 	 20371077.982947 	 4.910111 	 2.546348 	 20402952.230862 	 3.897302 	 -227.809542 	 20372117.094230
12 	 1349359270.000000 	 8 	 -6199975.687786 	 24763077.529466 	 6573057.540579 	 -0.000088 	 1.270600 	 0.027762 	 36.912014 	 20198777.561224 	 4.832410 	 2.533104 	 20225193.888642 	 3.897302 	 136.554642 	 20199815.005560
12 	 1349359270.000000 	 9 	 8224205.297718 	 21199283.357457 	 13614546.552692 	 -0.000286 	 0.597238 	 -0.779035 	 35.216908 	 22385433.740719 	 8.071785 	 4.265693 	 22471044.419695 	 4.796679 	 -572.643278 	 22386482.429075
12 	 1349359270.000000 	 16 	 -14047374.002868 	 7222179.100353 	 21144900.247004 	 -0.000526 	 0.183131 	 0.519119 	 14.476793 	 24475411.774102 	 11.572737 	 12.617783 	 24633111.951042 	 30.878623 	 285.252370 	 24476448.081743
12 	 1349359270.000000 	 21 	 -11785838.360239 	 18170232.578255 	 -14241027.566783 	 0.000158 	 0.697865 	 2.689206 	 37.122562 	 21355433.781495 	 6.578968 	 3.742980 	 21307989.086929 	 3.897302 	 -432.096327 	 21356480.610957
12 	 1349359270.000000 	 27 	 -12457664.593453 	 16684495.117521 	 16034126.772858 	 0.000201 	 0.642152 	 0.482330 	 27.464352 	 21958799.857555 	 7.107298 	 4.010464 	 21898629.394436 	 11.691906 	 489.378882 	 21959847.155570
12 	 1349359270.000000 	 31 	 -25308489.245779 	 5929769.591473 	 -6681195.452938 	 -0.000196 	 0.211979 	 1.862209 	 14.652104 	 24761166.133723 	 9.955899 	 11.013595 	 24820002.570244 	 50.065340 	 107.597548 	 24762196.524793
