0,2231,50441,103.6840578,1.34970367,60.4,-1508460.35,6195444.26,149230.39
1,2231,50442,103.6840577,1.3497035,60.4,-1508460.35,6195444.26,149230.39
2,2231,50443,103.6840578,1.3497035,60.3,-1508460.34,6195444.21,149230.38
3,2231,50444,103.6840578,1.3497035,60.3,-1508460.32,6195444.16,149230.38
4,2231,50445,103.6840578,1.34970333,60.3,-1508460.33,6195444.15,149230.36
5,2231,50446,103.684058,1.34970317,60.3,-1508460.34,6195444.14,149230.34
6,2231,50447,103.684058,1.349703,60.3,-1508460.35,6195444.14,149230.32
7,2231,50448,103.6840582,1.34970283,60.2,-1508460.36,6195444.14,149230.31
8,2231,50449,103.684058,1.3497025,60.3,-1508460.35,6195444.15,149230.28
9,2231,50450,103.684058,1.34970233,60.3,-1508460.35,6195444.16,149230.25
10,2231,50451,103.6840577,1.34970217,60.2,-1508460.31,6195444.14,149230.23
11,2231,50452,103.6840577,1.34970233,60.2,-1508460.31,6195444.14,149230.26
12,2231,50453,103.6840577,1.34970233,60.2,-1508460.31,6195444.1,149230.24
13,2231,50454,103.6840575,1.3497025,60.2,-1508460.28,6195444.1,149230.27
14,2231,50455,103.6840573,1.34970283,60.2,-1508460.26,6195444.09,149230.3
15,2231,50456,103.6840572,1.349703,60.2,-1508460.24,6195444.08,149230.33
16,2231,50457,103.6840572,1.34970317,60.2,-1508460.24,6195444.08,149230.34
17,2231,50458,103.6840572,1.34970333,60.2,-1508460.23,6195444.08,149230.35
18,2231,50459,103.6840572,1.34970333,60.2,-1508460.23,6195444.08,149230.37
19,2231,50460,103.6840572,1.34970333,60.2,-1508460.23,6195444.08,149230.37
20,2231,50461,103.6840573,1.34970333,60.2,-1508460.26,6195444.11,149230.36
21,2231,50462,103.6840573,1.34970333,60.2,-1508460.27,6195444.14,149230.36
22,2231,50463,103.6840572,1.34970333,60.3,-1508460.26,6195444.17,149230.36
23,2231,50464,103.684057,1.34970333,60.3,-1508460.26,6195444.21,149230.37
24,2231,50465,103.684057,1.3497035,60.3,-1508460.26,6195444.25,149230.38
25,2231,50466,103.684057,1.3497035,60.4,-1508460.26,6195444.29,149230.39
26,2231,50467,103.684057,1.34970367,60.4,-1508460.28,6195444.33,149230.4
27,2231,50468,103.6840572,1.34970383,60.4,-1508460.3,6195444.35,149230.42
28,2231,50469,103.6840573,1.34970383,60.4,-1508460.32,6195444.34,149230.43
29,2231,50470,103.6840577,1.349704,60.4,-1508460.35,6195444.34,149230.43
30,2231,50471,103.6840578,1.349704,60.4,-1508460.37,6195444.32,149230.44
31,2231,50472,103.684058,1.349704,60.4,-1508460.4,6195444.31,149230.44
32,2231,50473,103.6840582,1.349704,60.4,-1508460.4,6195444.32,149230.44
33,2231,50474,103.6840582,1.349704,60.4,-1508460.41,6195444.32,149230.44
34,2231,50475,103.684058,1.34970383,60.5,-1508460.4,6195444.34,149230.43
35,2231,50476,103.684058,1.349704,60.5,-1508460.41,6195444.38,149230.43
36,2231,50477,103.684058,1.349704,60.5,-1508460.41,6195444.43,149230.44
37,2231,50478,103.6840578,1.349704,60.6,-1508460.42,6195444.47,149230.44
38,2231,50479,103.6840578,1.349704,60.6,-1508460.42,6195444.5,149230.45
39,2231,50480,103.6840578,1.34970417,60.6,-1508460.42,6195444.52,149230.46
40,2231,50481,103.684058,1.34970417,60.6,-1508460.43,6195444.51,149230.46
41,2231,50482,103.684058,1.349704,60.6,-1508460.42,6195444.47,149230.45
42,2231,50483,103.684058,1.34970383,60.6,-1508460.41,6195444.44,149230.43
43,2231,50484,103.684058,1.34970383,60.5,-1508460.41,6195444.42,149230.43
44,2231,50485,103.684058,1.34970383,60.5,-1508460.41,6195444.42,149230.42
